text,label
"👏 acting excellent thi, so overall bahut satisfied.",positive
"💔 second half boring tha, so dubara try nahi karunga.",negative
"😠 waiting time bahut zyada tha, so bahut disappointed.",negative
"product damaged aaya, so not worth it. 😠",negative
"😠 customer support ne reply nahi kiya, so not worth it.",negative
"acting excellent thi, so overall bahut satisfied. 😊",positive
"😤 waiting time bahut zyada tha, so dubara try nahi karunga.",negative
"staff rude tha however staff caring tha, so definitely recommend karunga. 😍",positive
"👎 refund process slow tha, so bahut disappointed.",negative
"💯 story weak thi lekin music bahut achha tha, so definitely recommend karunga.",positive
"🤦 customer support ne reply nahi kiya, so bahut disappointed.",negative
"🤔 movie okay thi, so theek tha.",neutral
"🙂 treatment okay tha, so average experience overall.",neutral
"😶 story average thi, so theek tha.",neutral
"second half boring tha, so bahut disappointed. 😡",negative
"price worth laga, so overall bahut satisfied. 👍",positive
"😍 staff friendly the, so worth the money.",positive
"treatment okay tha, so nothing special. 🤔",neutral
"😊 food taste bahut mast tha, so worth the money.",positive
"story average thi, so average experience overall. 🤔",neutral
"food thanda serve kiya lekin service fast thi, so definitely recommend karunga. 👍",positive
"👏 packaging neat thi, so worth the money.",positive
"staff rude tha, so bahut disappointed. 🤦",negative
"🔥 staff friendly the, so definitely recommend karunga.",positive
"billing charges zyada the, so bahut disappointed. 👎",negative
"second half boring tha, so dubara try nahi karunga. 💔",negative
"story interesting thi, so definitely recommend karunga. 👍",positive
"quality average thi, so average experience overall. 😐",neutral
"💯 acting excellent thi, so definitely recommend karunga.",positive
"👍 doctor polite the, so worth the money.",positive
"story weak thi, so not worth it. 😠",negative
"movie bahut lambi thi still acting excellent thi, so definitely recommend karunga. 👏",positive
"😍 product quality bahut achha hai, so definitely recommend karunga.",positive
"🤔 food average tha, so nothing special.",neutral
"delivery fast thi, so worth the money. 👍",positive
"food taste bahut mast tha, so overall bahut satisfied. 🔥",positive
"😍 staff friendly the, so overall bahut satisfied.",positive
"story weak thi, so not worth it. 😡",negative
"🙂 quality average thi, so average experience overall.",neutral
"💯 treatment effective tha, so overall bahut satisfied.",positive
"food taste bahut mast tha, so definitely recommend karunga. 💯",positive
"😐 service theek thi, so theek tha.",neutral
"treatment effective tha, so worth the money. 💯",positive
"billing charges zyada the lekin staff caring tha, so overall bahut satisfied. 🔥",positive
"🙂 delivery normal time par aayi, so average experience overall.",neutral
"😐 experience average tha, so nothing special.",neutral
"😠 story weak thi, so not worth it.",negative
"😶 story average thi, so theek tha.",neutral
"😠 price worth laga however customer support ne reply nahi kiya, so bahut disappointed.",negative
"service slow thi, so not worth it. 👎",negative
"😍 doctor polite the, so definitely recommend karunga.",positive
"treatment effective tha, so worth the money. 😊",positive
"🤔 experience average tha, so nothing special.",neutral
"story average thi, so average experience overall. 🙂",neutral
"treatment okay tha, so nothing special. 🤔",neutral
"delivery bahut late thi, so not worth it. 🤦",negative
"🤦 service fast thi still service slow thi, so dubara try nahi karunga.",negative
"price worth laga, so overall bahut satisfied. 😍",positive
"💔 delivery bahut late thi, so bahut disappointed.",negative
"packaging neat thi, so worth the money. 👏",positive
"🤦 food thanda serve kiya, so not worth it.",negative
"👎 product damaged aaya, so not worth it.",negative
"😊 acting excellent thi, so overall bahut satisfied.",positive
"staff friendly the but service slow thi, so dubara try nahi karunga. 💔",negative
"staff caring tha, so worth the money. 🔥",positive
"😊 staff caring tha, so overall bahut satisfied.",positive
"food taste bahut mast tha, so overall bahut satisfied. 😍",positive
"service fast thi, so overall bahut satisfied. 👏",positive
"😐 food average tha, so nothing special.",neutral
"👎 story interesting thi but story weak thi, so not worth it.",negative
"👎 treatment effective tha however staff rude tha, so not worth it.",negative
"music bahut achha tha, so definitely recommend karunga. 🔥",positive
"👎 story weak thi, so dubara try nahi karunga.",negative
"👏 staff caring tha, so overall bahut satisfied.",positive
"staff rude tha, so dubara try nahi karunga. 💔",negative
"😠 product quality bahut achha hai however customer support ne reply nahi kiya, so not worth it.",negative
"😶 quality average thi, so theek tha.",neutral
"😶 service normal thi, so nothing special.",neutral
"food taste bahut mast tha, so worth the money. 😍",positive
"🙂 treatment okay tha, so average experience overall.",neutral
"second half boring tha, so dubara try nahi karunga. 💔",negative
"🙂 service theek thi, so nothing special.",neutral
"music bahut achha tha, so overall bahut satisfied. 👏",positive
"story weak thi, so not worth it. 😤",negative
"💔 packaging neat thi but product damaged aaya, so not worth it.",negative
"story interesting thi, so worth the money. 💯",positive
"story weak thi however story interesting thi, so overall bahut satisfied. 👏",positive
"😠 product damaged aaya, so not worth it.",negative
"packaging neat thi still delivery bahut late thi, so dubara try nahi karunga. 😠",negative
"staff caring tha, so definitely recommend karunga. 🔥",positive
"delivery fast thi, so definitely recommend karunga. 👍",positive
"customer support ne reply nahi kiya however product quality bahut achha hai, so worth the money. 😍",positive
"movie bahut lambi thi, so not worth it. 🤦",negative
"😐 time pass movie thi, so average experience overall.",neutral
"price zyada laga, so bahut disappointed. 😡",negative
"service normal thi, so nothing special. 🙂",neutral
"story average thi, so nothing special. 😐",neutral
"😊 delivery fast thi, so worth the money.",positive
"story interesting thi, so definitely recommend karunga. 💯",positive
"waiting time bahut zyada tha however treatment effective tha, so definitely recommend karunga. 💯",positive
"movie bahut lambi thi however acting excellent thi, so worth the money. 💯",positive
"product damaged aaya, so dubara try nahi karunga. 😡",negative
"👎 refund process slow tha, so bahut disappointed.",negative
"customer support ne reply nahi kiya, so dubara try nahi karunga. 🤦",negative
"price zyada laga, so dubara try nahi karunga. 🤦",negative
"delivery normal time par aayi, so theek tha. 🤔",neutral
"food taste bahut mast tha, so definitely recommend karunga. 💯",positive
"💯 treatment effective tha, so definitely recommend karunga.",positive
"treatment okay tha, so nothing special. 🤔",neutral
"staff rude tha, so bahut disappointed. 👎",negative
"music bahut achha tha, so definitely recommend karunga. 👏",positive
"👏 staff caring tha, so overall bahut satisfied.",positive
"😠 story weak thi, so dubara try nahi karunga.",negative
"second half boring tha however acting excellent thi, so overall bahut satisfied. 🔥",positive
"story average thi, so nothing special. 😶",neutral
"waiting time bahut zyada tha, so bahut disappointed. 😤",negative
"😠 refund process slow tha, so not worth it.",negative
"delivery bahut late thi, so not worth it. 😤",negative
"waiting time bahut zyada tha however staff caring tha, so definitely recommend karunga. 💯",positive
"story interesting thi, so worth the money. 😍",positive
"🙂 service normal thi, so theek tha.",neutral
"😍 delivery fast thi, so definitely recommend karunga.",positive
"price zyada laga lekin service fast thi, so definitely recommend karunga. 😍",positive
"staff friendly the, so worth the money. 💯",positive
"🤔 experience average tha, so theek tha.",neutral
"🔥 staff rude tha still staff caring tha, so definitely recommend karunga.",positive
"💔 price zyada laga, so bahut disappointed.",negative
"🤦 billing charges zyada the, so bahut disappointed.",negative
"doctor polite the still staff rude tha, so not worth it. 💔",negative
"😍 product quality bahut achha hai, so worth the money.",positive
"🤦 service slow thi, so dubara try nahi karunga.",negative
"😐 product okay tha, so theek tha.",neutral
"💯 price worth laga, so overall bahut satisfied.",positive
"👎 story weak thi, so dubara try nahi karunga.",negative
"food thanda serve kiya still staff friendly the, so definitely recommend karunga. 👍",positive
"movie okay thi, so theek tha. 😶",neutral
"😠 story weak thi, so dubara try nahi karunga.",negative
"staff friendly the, so overall bahut satisfied. 😍",positive
"story average thi, so average experience overall. 😐",neutral
"🔥 service fast thi, so definitely recommend karunga.",positive
"😤 food thanda serve kiya, so dubara try nahi karunga.",negative
"👏 delivery fast thi, so overall bahut satisfied.",positive
"😡 treatment effective tha still billing charges zyada the, so not worth it.",negative
"😤 waiting time bahut zyada tha, so dubara try nahi karunga.",negative
"🤔 food average tha, so average experience overall.",neutral
"second half boring tha, so bahut disappointed. 😠",negative
"second half boring tha, so dubara try nahi karunga. 😤",negative
"👍 delivery fast thi, so overall bahut satisfied.",positive
"service theek thi, so average experience overall. 🤔",neutral
"customer support ne reply nahi kiya, so dubara try nahi karunga. 😡",negative
"💔 service slow thi, so dubara try nahi karunga.",negative
"🤔 experience normal tha, so average experience overall.",neutral
"acting excellent thi, so definitely recommend karunga. 😊",positive
"🙂 experience average tha, so theek tha.",neutral
"🤔 product okay tha, so average experience overall.",neutral
"food thanda serve kiya, so dubara try nahi karunga. 👎",negative
"billing charges zyada the, so bahut disappointed. 🤦",negative
"staff caring tha, so overall bahut satisfied. 👏",positive
"billing charges zyada the, so bahut disappointed. 💔",negative
"🙂 experience average tha, so average experience overall.",neutral
"price zyada laga lekin food taste bahut mast tha, so overall bahut satisfied. 😊",positive
"😍 treatment effective tha, so overall bahut satisfied.",positive
"🤔 experience average tha, so theek tha.",neutral
"😍 staff friendly the, so definitely recommend karunga.",positive
"customer support ne reply nahi kiya, so not worth it. 😠",negative
"service fast thi, so definitely recommend karunga. 🔥",positive
"service normal thi, so nothing special. 😶",neutral
"😠 staff rude tha, so bahut disappointed.",negative
"👎 staff caring tha lekin staff rude tha, so bahut disappointed.",negative
"staff friendly the lekin food thanda serve kiya, so not worth it. 👎",negative
"💔 refund process slow tha, so bahut disappointed.",negative
"quality average thi, so theek tha. 🙂",neutral
"😤 billing charges zyada the, so dubara try nahi karunga.",negative
"story average thi, so nothing special. 😶",neutral
"🔥 food taste bahut mast tha, so overall bahut satisfied.",positive
"👎 customer support ne reply nahi kiya, so not worth it.",negative
"😐 food average tha, so theek tha.",neutral
"staff rude tha, so dubara try nahi karunga. 🤦",negative
"treatment effective tha, so definitely recommend karunga. 😍",positive
"💔 staff rude tha, so bahut disappointed.",negative
"😐 movie okay thi, so theek tha.",neutral
"😤 customer support ne reply nahi kiya, so dubara try nahi karunga.",negative
"😊 staff caring tha, so definitely recommend karunga.",positive
"💯 staff caring tha, so overall bahut satisfied.",positive
"packaging neat thi, so worth the money. 💯",positive
"😍 story weak thi however acting excellent thi, so definitely recommend karunga.",positive
"👍 acting excellent thi, so worth the money.",positive
"refund process slow tha, so bahut disappointed. 😤",negative
"service fast thi however price zyada laga, so dubara try nahi karunga. 🤦",negative
"😠 movie bahut lambi thi, so bahut disappointed.",negative
"😠 food thanda serve kiya, so dubara try nahi karunga.",negative
"💯 staff friendly the, so worth the money.",positive
"💯 billing charges zyada the however staff caring tha, so definitely recommend karunga.",positive
"😊 staff caring tha, so overall bahut satisfied.",positive
"😍 treatment effective tha, so definitely recommend karunga.",positive
"treatment okay tha, so nothing special. 🙂",neutral
"product damaged aaya, so bahut disappointed. 😡",negative
"story interesting thi but movie bahut lambi thi, so not worth it. 😠",negative
"acting excellent thi but story weak thi, so not worth it. 💔",negative
"movie bahut lambi thi, so dubara try nahi karunga. 😤",negative
"💯 acting excellent thi, so overall bahut satisfied.",positive
"staff rude tha lekin doctor polite the, so definitely recommend karunga. 👍",positive
"👎 customer support ne reply nahi kiya, so bahut disappointed.",negative
"😶 experience normal tha, so average experience overall.",neutral
"second half boring tha lekin story interesting thi, so overall bahut satisfied. 👍",positive
"service theek thi, so average experience overall. 😶",neutral
"delivery bahut late thi, so dubara try nahi karunga. 😠",negative
"product quality bahut achha hai but customer support ne reply nahi kiya, so dubara try nahi karunga. 😡",negative
"🔥 product quality bahut achha hai, so worth the money.",positive
"movie bahut lambi thi, so not worth it. 😡",negative
"second half boring tha still story interesting thi, so overall bahut satisfied. 😍",positive
"😊 music bahut achha tha, so overall bahut satisfied.",positive
"💔 staff friendly the lekin food thanda serve kiya, so bahut disappointed.",negative
"food thanda serve kiya, so bahut disappointed. 😠",negative
"🙂 service theek thi, so nothing special.",neutral
"👏 price zyada laga however staff friendly the, so definitely recommend karunga.",positive
"🔥 second half boring tha still acting excellent thi, so definitely recommend karunga.",positive
"😐 movie okay thi, so nothing special.",neutral
"😍 delivery fast thi, so overall bahut satisfied.",positive
"service fast thi, so worth the money. 😊",positive
"movie okay thi, so theek tha. 😶",neutral
"😠 service fast thi lekin food thanda serve kiya, so bahut disappointed.",negative
"delivery bahut late thi, so dubara try nahi karunga. 😡",negative
"🔥 price worth laga, so worth the money.",positive
"🤦 billing charges zyada the, so not worth it.",negative
"product damaged aaya lekin price worth laga, so worth the money. 😍",positive
"service fast thi, so worth the money. 🔥",positive
"🤔 experience normal tha, so average experience overall.",neutral
"service fast thi, so worth the money. 🔥",positive
"🤦 doctor polite the but staff rude tha, so dubara try nahi karunga.",negative
"👏 delivery fast thi, so overall bahut satisfied.",positive
"food thanda serve kiya lekin service fast thi, so overall bahut satisfied. 👍",positive
"service normal thi, so average experience overall. 😶",neutral
"🔥 second half boring tha still acting excellent thi, so worth the money.",positive
"🔥 story interesting thi, so definitely recommend karunga.",positive
"👏 food thanda serve kiya still staff friendly the, so overall bahut satisfied.",positive
"👍 staff caring tha, so definitely recommend karunga.",positive
"😊 story interesting thi, so definitely recommend karunga.",positive
"service fast thi, so worth the money. 😊",positive
"👏 food taste bahut mast tha, so overall bahut satisfied.",positive
"🔥 product quality bahut achha hai, so definitely recommend karunga.",positive
"👎 staff rude tha, so not worth it.",negative
"💔 price zyada laga, so not worth it.",negative
"😠 service slow thi, so bahut disappointed.",negative
"billing charges zyada the, so bahut disappointed. 💔",negative
"packaging neat thi, so overall bahut satisfied. 😊",positive
"😊 story interesting thi, so definitely recommend karunga.",positive
"🙂 product okay tha, so average experience overall.",neutral
"experience normal tha, so theek tha. 😶",neutral
"movie okay thi, so average experience overall. 😐",neutral
"👏 price worth laga, so definitely recommend karunga.",positive
"💔 staff rude tha, so bahut disappointed.",negative
"treatment okay tha, so average experience overall. 🙂",neutral
"product quality bahut achha hai, so overall bahut satisfied. 👏",positive
"👍 service fast thi, so definitely recommend karunga.",positive
"😊 doctor polite the, so overall bahut satisfied.",positive
"second half boring tha, so not worth it. 😠",negative
"story weak thi, so bahut disappointed. 😠",negative
"🤔 experience normal tha, so average experience overall.",neutral
"movie bahut lambi thi, so bahut disappointed. 😡",negative
"🔥 product quality bahut achha hai, so worth the money.",positive
"second half boring tha, so bahut disappointed. 😤",negative
"product okay tha, so theek tha. 😐",neutral
"😡 product damaged aaya, so not worth it.",negative
"story interesting thi, so definitely recommend karunga. 😊",positive
"🙂 service normal thi, so theek tha.",neutral
"movie bahut lambi thi, so dubara try nahi karunga. 😤",negative
"packaging neat thi still refund process slow tha, so dubara try nahi karunga. 😤",negative
"🔥 music bahut achha tha, so overall bahut satisfied.",positive
"💔 price zyada laga, so dubara try nahi karunga.",negative
"😠 service slow thi, so not worth it.",negative
"food taste bahut mast tha still price zyada laga, so dubara try nahi karunga. 😡",negative
"👍 staff friendly the, so worth the money.",positive
"😡 story weak thi, so bahut disappointed.",negative
"🔥 billing charges zyada the lekin treatment effective tha, so definitely recommend karunga.",positive
"👍 staff caring tha, so overall bahut satisfied.",positive
"waiting time bahut zyada tha, so dubara try nahi karunga. 👎",negative
"💯 food thanda serve kiya however staff friendly the, so definitely recommend karunga.",positive
"😡 waiting time bahut zyada tha, so dubara try nahi karunga.",negative
"staff caring tha lekin waiting time bahut zyada tha, so not worth it. 😡",negative
"😐 experience average tha, so average experience overall.",neutral
"billing charges zyada the, so bahut disappointed. 👎",negative
"customer support ne reply nahi kiya still product quality bahut achha hai, so worth the money. 👏",positive
"food taste bahut mast tha, so overall bahut satisfied. 💯",positive
"staff caring tha, so definitely recommend karunga. 😊",positive
"music bahut achha tha, so worth the money. 🔥",positive
"😍 acting excellent thi, so worth the money.",positive
"😠 price zyada laga, so dubara try nahi karunga.",negative
"👍 treatment effective tha, so worth the money.",positive
"billing charges zyada the, so bahut disappointed. 🤦",negative
"🔥 acting excellent thi, so definitely recommend karunga.",positive
"😶 quality average thi, so theek tha.",neutral
"😡 price worth laga lekin product damaged aaya, so dubara try nahi karunga.",negative
"price zyada laga but staff friendly the, so worth the money. 💯",positive
"😶 food average tha, so theek tha.",neutral
"movie bahut lambi thi lekin story interesting thi, so definitely recommend karunga. 💯",positive
"food thanda serve kiya, so not worth it. 👎",negative
"🤦 billing charges zyada the, so not worth it.",negative
"💔 customer support ne reply nahi kiya, so not worth it.",negative
"😤 treatment effective tha still billing charges zyada the, so dubara try nahi karunga.",negative
"movie bahut lambi thi, so dubara try nahi karunga. 👎",negative
"😠 packaging neat thi lekin product damaged aaya, so dubara try nahi karunga.",negative
"💔 product damaged aaya, so dubara try nahi karunga.",negative
"💯 service fast thi, so overall bahut satisfied.",positive
"😠 service slow thi, so not worth it.",negative
"doctor polite the, so worth the money. 👍",positive
"packaging neat thi, so definitely recommend karunga. 🔥",positive
"👏 delivery bahut late thi lekin packaging neat thi, so definitely recommend karunga.",positive
"😐 movie okay thi, so average experience overall.",neutral
"🔥 delivery fast thi, so overall bahut satisfied.",positive
"😤 food thanda serve kiya, so dubara try nahi karunga.",negative
"💔 food thanda serve kiya, so bahut disappointed.",negative
"👍 food taste bahut mast tha, so overall bahut satisfied.",positive
"service normal thi, so nothing special. 😶",neutral
"food thanda serve kiya, so bahut disappointed. 💔",negative
"packaging neat thi, so worth the money. 💯",positive
"acting excellent thi, so worth the money. 👍",positive
"😤 billing charges zyada the, so not worth it.",negative
"😊 movie bahut lambi thi but story interesting thi, so worth the money.",positive
"story weak thi, so bahut disappointed. 🤦",negative
"movie bahut lambi thi however acting excellent thi, so overall bahut satisfied. 😍",positive
"👍 story interesting thi, so definitely recommend karunga.",positive
"staff friendly the, so overall bahut satisfied. 🔥",positive
"💔 product quality bahut achha hai lekin delivery bahut late thi, so not worth it.",negative
"staff friendly the, so overall bahut satisfied. 😍",positive
"story interesting thi but story weak thi, so not worth it. 🤦",negative
"food thanda serve kiya, so not worth it. 😠",negative
"food thanda serve kiya, so dubara try nahi karunga. 😡",negative
"food taste bahut mast tha, so overall bahut satisfied. 💯",positive
"💯 staff friendly the, so overall bahut satisfied.",positive
"😐 service theek thi, so average experience overall.",neutral
"time pass movie thi, so average experience overall. 🤔",neutral
"😶 quality average thi, so average experience overall.",neutral
"😠 product damaged aaya, so bahut disappointed.",negative
"😤 service fast thi still price zyada laga, so dubara try nahi karunga.",negative
"😍 acting excellent thi, so worth the money.",positive
"🤔 delivery normal time par aayi, so average experience overall.",neutral
"staff friendly the but service slow thi, so dubara try nahi karunga. 👎",negative
"product damaged aaya however price worth laga, so worth the money. 👏",positive
"💯 price worth laga, so definitely recommend karunga.",positive
"🤦 movie bahut lambi thi, so dubara try nahi karunga.",negative
"😶 experience average tha, so theek tha.",neutral
"acting excellent thi however movie bahut lambi thi, so not worth it. 😠",negative
"food taste bahut mast tha lekin service slow thi, so bahut disappointed. 😡",negative
"acting excellent thi, so worth the money. 😊",positive
"second half boring tha still acting excellent thi, so definitely recommend karunga. 😊",positive
"🔥 price worth laga, so worth the money.",positive
"👎 delivery bahut late thi, so not worth it.",negative
"story interesting thi, so overall bahut satisfied. 😊",positive
"🤦 product damaged aaya, so dubara try nahi karunga.",negative
"💔 food taste bahut mast tha still food thanda serve kiya, so not worth it.",negative
"movie bahut lambi thi, so bahut disappointed. 👎",negative
"😤 food thanda serve kiya, so bahut disappointed.",negative
"second half boring tha, so bahut disappointed. 🤦",negative
"story weak thi, so dubara try nahi karunga. 😤",negative
"music bahut achha tha, so overall bahut satisfied. 👏",positive
"story weak thi, so dubara try nahi karunga. 💔",negative
"refund process slow tha, so dubara try nahi karunga. 😠",negative
"🔥 delivery bahut late thi however delivery fast thi, so worth the money.",positive
"😐 food average tha, so theek tha.",neutral
"🙂 treatment okay tha, so average experience overall.",neutral
"😤 waiting time bahut zyada tha, so bahut disappointed.",negative
"🙂 quality average thi, so nothing special.",neutral
"😍 billing charges zyada the lekin treatment effective tha, so overall bahut satisfied.",positive
"acting excellent thi, so definitely recommend karunga. 😍",positive
"😍 food taste bahut mast tha, so worth the money.",positive
"👏 doctor polite the, so definitely recommend karunga.",positive
"food average tha, so theek tha. 🙂",neutral
"😤 movie bahut lambi thi, so bahut disappointed.",negative
"quality average thi, so theek tha. 😶",neutral
"staff caring tha, so overall bahut satisfied. 😊",positive
"😡 price zyada laga, so bahut disappointed.",negative
"👍 food thanda serve kiya still food taste bahut mast tha, so definitely recommend karunga.",positive
"delivery normal time par aayi, so nothing special. 😐",neutral
"👏 product damaged aaya but delivery fast thi, so worth the money.",positive
"😤 service fast thi however food thanda serve kiya, so not worth it.",negative
"🙂 experience normal tha, so average experience overall.",neutral
"🤔 service normal thi, so nothing special.",neutral
"👍 customer support ne reply nahi kiya however packaging neat thi, so overall bahut satisfied.",positive
"🙂 movie okay thi, so theek tha.",neutral
"🤔 food average tha, so theek tha.",neutral
"movie bahut lambi thi, so not worth it. 😤",negative
"🔥 doctor polite the, so worth the money.",positive
"😍 product damaged aaya but price worth laga, so worth the money.",positive
"service slow thi, so dubara try nahi karunga. 🤦",negative
"😡 price zyada laga, so dubara try nahi karunga.",negative
"music bahut achha tha, so overall bahut satisfied. 🔥",positive
"food average tha, so average experience overall. 😐",neutral
"😡 food thanda serve kiya, so bahut disappointed.",negative
"😠 delivery bahut late thi, so not worth it.",negative
"😡 product damaged aaya, so bahut disappointed.",negative
"🤔 delivery normal time par aayi, so average experience overall.",neutral
"🔥 staff caring tha, so overall bahut satisfied.",positive
"💔 delivery bahut late thi, so not worth it.",negative
"💯 customer support ne reply nahi kiya however delivery fast thi, so overall bahut satisfied.",positive
"doctor polite the, so overall bahut satisfied. 👍",positive
"💔 food thanda serve kiya, so not worth it.",negative
"service normal thi, so nothing special. 😶",neutral
"😠 second half boring tha, so bahut disappointed.",negative
"😍 treatment effective tha, so overall bahut satisfied.",positive
"🙂 treatment okay tha, so average experience overall.",neutral
"💔 waiting time bahut zyada tha, so dubara try nahi karunga.",negative
"second half boring tha, so not worth it. 😡",negative
"😡 price zyada laga, so not worth it.",negative
"delivery normal time par aayi, so average experience overall. 😐",neutral
"waiting time bahut zyada tha but treatment effective tha, so definitely recommend karunga. 😊",positive
"😍 food thanda serve kiya lekin food taste bahut mast tha, so definitely recommend karunga.",positive
"customer support ne reply nahi kiya still delivery fast thi, so definitely recommend karunga. 👍",positive
"billing charges zyada the, so bahut disappointed. 😤",negative
"👍 food taste bahut mast tha, so worth the money.",positive
"service fast thi, so overall bahut satisfied. 👏",positive
"👍 price worth laga, so definitely recommend karunga.",positive
"😶 treatment okay tha, so theek tha.",neutral
"story average thi, so nothing special. 😐",neutral
"movie bahut lambi thi, so not worth it. 💔",negative
"second half boring tha, so dubara try nahi karunga. 👎",negative
"experience normal tha, so average experience overall. 😶",neutral
"price worth laga, so worth the money. 😍",positive
"food thanda serve kiya, so bahut disappointed. 🤦",negative
"story weak thi however music bahut achha tha, so definitely recommend karunga. 👍",positive
"👎 acting excellent thi still second half boring tha, so dubara try nahi karunga.",negative
"delivery normal time par aayi, so theek tha. 🤔",neutral
"service fast thi, so definitely recommend karunga. 😊",positive
"music bahut achha tha however movie bahut lambi thi, so bahut disappointed. 🤦",negative
"customer support ne reply nahi kiya, so dubara try nahi karunga. 😤",negative
"story interesting thi, so definitely recommend karunga. 😊",positive
"😤 refund process slow tha, so not worth it.",negative
"delivery normal time par aayi, so nothing special. 😐",neutral
"food thanda serve kiya lekin service fast thi, so definitely recommend karunga. 👏",positive
"story interesting thi, so overall bahut satisfied. 🔥",positive
"👎 acting excellent thi lekin story weak thi, so dubara try nahi karunga.",negative
"😶 treatment okay tha, so nothing special.",neutral
"price zyada laga still staff friendly the, so definitely recommend karunga. 😊",positive
"😊 music bahut achha tha, so overall bahut satisfied.",positive
"🙂 delivery normal time par aayi, so average experience overall.",neutral
"experience normal tha, so nothing special. 🙂",neutral
"customer support ne reply nahi kiya, so dubara try nahi karunga. 💔",negative
"👏 staff friendly the, so definitely recommend karunga.",positive
"👎 price zyada laga, so dubara try nahi karunga.",negative
"😤 second half boring tha, so bahut disappointed.",negative
"💯 staff friendly the, so definitely recommend karunga.",positive
"second half boring tha, so not worth it. 😠",negative
"🤔 product okay tha, so nothing special.",neutral
"customer support ne reply nahi kiya, so dubara try nahi karunga. 😠",negative
"service fast thi but price zyada laga, so not worth it. 😠",negative
"billing charges zyada the, so dubara try nahi karunga. 🤦",negative
"delivery normal time par aayi, so nothing special. 🙂",neutral
"experience average tha, so average experience overall. 😶",neutral
"😠 doctor polite the however waiting time bahut zyada tha, so not worth it.",negative
"service theek thi, so theek tha. 🤔",neutral
"acting excellent thi lekin story weak thi, so dubara try nahi karunga. 💔",negative
"product okay tha, so average experience overall. 😐",neutral
"treatment effective tha but staff rude tha, so bahut disappointed. 😠",negative
"waiting time bahut zyada tha, so dubara try nahi karunga. 😠",negative
"😍 delivery fast thi, so worth the money.",positive
"time pass movie thi, so average experience overall. 🙂",neutral
"😠 waiting time bahut zyada tha, so bahut disappointed.",negative
"staff rude tha, so bahut disappointed. 😡",negative
"👍 acting excellent thi, so definitely recommend karunga.",positive
"😊 product quality bahut achha hai, so worth the money.",positive
"😠 staff rude tha, so dubara try nahi karunga.",negative
"customer support ne reply nahi kiya, so not worth it. 💔",negative
"acting excellent thi lekin movie bahut lambi thi, so bahut disappointed. 😡",negative
"👍 product quality bahut achha hai, so overall bahut satisfied.",positive
"😊 staff friendly the, so worth the money.",positive
"😐 treatment okay tha, so theek tha.",neutral
"treatment effective tha, so worth the money. 😍",positive
"price worth laga, so worth the money. 😍",positive
"food taste bahut mast tha, so definitely recommend karunga. 😊",positive
"😠 service fast thi lekin price zyada laga, so dubara try nahi karunga.",negative
"🙂 experience normal tha, so nothing special.",neutral
"acting excellent thi, so worth the money. 👍",positive
"experience average tha, so nothing special. 😶",neutral
"😐 service normal thi, so nothing special.",neutral
"😠 story weak thi, so dubara try nahi karunga.",negative
"👍 staff caring tha, so worth the money.",positive
"product okay tha, so theek tha. 🤔",neutral
"delivery bahut late thi, so dubara try nahi karunga. 😠",negative
"😐 product okay tha, so average experience overall.",neutral
"🙂 time pass movie thi, so nothing special.",neutral
"packaging neat thi, so definitely recommend karunga. 🔥",positive
"😍 service slow thi still food taste bahut mast tha, so overall bahut satisfied.",positive
"😶 story average thi, so theek tha.",neutral
"👍 story interesting thi, so worth the money.",positive
"music bahut achha tha, so overall bahut satisfied. 👏",positive
"😤 billing charges zyada the, so not worth it.",negative
"billing charges zyada the, so bahut disappointed. 💔",negative
"waiting time bahut zyada tha, so bahut disappointed. 💔",negative
"😤 music bahut achha tha but second half boring tha, so dubara try nahi karunga.",negative
"delivery fast thi, so definitely recommend karunga. 😊",positive
"waiting time bahut zyada tha but doctor polite the, so worth the money. 😍",positive
"😐 movie okay thi, so theek tha.",neutral
"👎 delivery fast thi still product damaged aaya, so dubara try nahi karunga.",negative
"delivery normal time par aayi, so nothing special. 😶",neutral
"💯 music bahut achha tha, so worth the money.",positive
"💔 refund process slow tha, so dubara try nahi karunga.",negative
"💯 food taste bahut mast tha, so overall bahut satisfied.",positive
"acting excellent thi still story weak thi, so not worth it. 💔",negative
"👍 acting excellent thi, so definitely recommend karunga.",positive
"😠 staff caring tha however waiting time bahut zyada tha, so dubara try nahi karunga.",negative
"delivery fast thi however customer support ne reply nahi kiya, so not worth it. 🤦",negative
"second half boring tha, so bahut disappointed. 👎",negative
"waiting time bahut zyada tha, so not worth it. 😡",negative
"food taste bahut mast tha but food thanda serve kiya, so dubara try nahi karunga. 😠",negative
"😶 experience normal tha, so nothing special.",neutral
"staff caring tha but waiting time bahut zyada tha, so dubara try nahi karunga. 😠",negative
"💯 staff rude tha still staff caring tha, so worth the money.",positive
"👏 doctor polite the, so overall bahut satisfied.",positive
"😍 product damaged aaya still price worth laga, so worth the money.",positive
"😍 doctor polite the, so definitely recommend karunga.",positive
"🙂 time pass movie thi, so theek tha.",neutral
"😶 story average thi, so nothing special.",neutral
"😐 story average thi, so average experience overall.",neutral
"movie okay thi, so theek tha. 😶",neutral
"🔥 staff friendly the, so overall bahut satisfied.",positive
"😡 product damaged aaya, so dubara try nahi karunga.",negative
"staff caring tha still waiting time bahut zyada tha, so bahut disappointed. 💔",negative
