text,label
"billing charge beshi chilo, so abar try korbo na. 💔",negative
"food taste darun chilo, so worth the money. 🔥",positive
"staff friendly chilo, so worth the money. 💯",positive
"service thik chilo, so thik chilo. 🙂",neutral
"food thanda chilo, so khub disappointed. 😠",negative
"product damaged esheche, so not worth it. 😡",negative
"billing charge beshi chilo, so khub disappointed. 🤦",negative
"delivery taratari esheche, so worth the money. 👏",positive
"food taste darun chilo, so overall khub satisfied. 🔥",positive
"acting darun chilo, so worth the money. 🔥",positive
"billing charge beshi chilo, so not worth it. 😡",negative
"time pass movie, so average overall. 🤔",neutral
"movie okay chilo, so thik chilo. 🤔",neutral
"story average chilo, so nothing special. 😶",neutral
"acting darun chilo, so definitely recommend korbo. 🔥",positive
"movie okay chilo, so thik chilo. 🤔",neutral
"staff rude chilo, so khub disappointed. 💔",negative
"doctor polite chilen, so worth the money. 👍",positive
"customer support reply koreni, so abar try korbo na. 👎",negative
"product quality khub bhalo, so worth the money. 🔥",positive
"treatment effective chilo, so overall khub satisfied. 😍",positive
"acting darun chilo, so worth the money. 🔥",positive
"movie okay chilo, so nothing special. 😶",neutral
"service fast chilo, so overall khub satisfied. 😊",positive
"staff friendly chilo, so worth the money. 🔥",positive
"quality average chilo, so nothing special. 😐",neutral
"treatment okay chilo, so average overall. 🙂",neutral
"second half boring chilo, so abar try korbo na. 😠",negative
"price beshi mone holo, so khub disappointed. 😤",negative
"food thanda chilo, so abar try korbo na. 👎",negative
"doctor polite chilen, so definitely recommend korbo. 😍",positive
"food taste darun chilo, so worth the money. 😊",positive
"service fast chilo, so overall khub satisfied. 👏",positive
"service fast chilo, so worth the money. 🔥",positive
"second half boring chilo, so khub disappointed. 😡",negative
"music khub bhalo, so definitely recommend korbo. 👏",positive
"staff friendly chilo, so worth the money. 👏",positive
"price beshi mone holo, so abar try korbo na. 😡",negative
"billing charge beshi chilo, so abar try korbo na. 😤",negative
"acting darun chilo, so overall khub satisfied. 💯",positive
"staff friendly chilo, so definitely recommend korbo. 😊",positive
"story average chilo, so average overall. 🤔",neutral
"food average chilo, so nothing special. 😶",neutral
"waiting time onek beshi chilo, so abar try korbo na. 😤",negative
"quality average chilo, so nothing special. 😶",neutral
"quality average chilo, so nothing special. 🙂",neutral
"product quality khub bhalo, so overall khub satisfied. 🔥",positive
"second half boring chilo, so not worth it. 😡",negative
"product okay chilo, so average overall. 😐",neutral
"service thik chilo, so thik chilo. 🙂",neutral
"experience average chilo, so nothing special. 😐",neutral
"staff friendly chilo, so overall khub satisfied. 😍",positive
"second half boring chilo, so abar try korbo na. 🤦",negative
"customer support reply koreni, so not worth it. 🤦",negative
"service normal chilo, so thik chilo. 😐",neutral
"food taste darun chilo, so overall khub satisfied. 😊",positive
"refund process slow chilo, so not worth it. 💔",negative
"staff friendly chilo, so definitely recommend korbo. 😍",positive
"delivery taratari esheche, so overall khub satisfied. 👍",positive
"billing charge beshi chilo, so khub disappointed. 🤦",negative
"delivery khub late chilo, so abar try korbo na. 🤦",negative
"acting darun chilo, so overall khub satisfied. 💯",positive
"customer support reply koreni, so abar try korbo na. 😡",negative
"price beshi mone holo, so khub disappointed. 💔",negative
"acting darun chilo, so overall khub satisfied. 👍",positive
"story average chilo, so average overall. 😶",neutral
"experience normal chilo, so nothing special. 😐",neutral
"product damaged esheche, so abar try korbo na. 🤦",negative
"billing charge beshi chilo, so abar try korbo na. 💔",negative
"food thanda chilo, so abar try korbo na. 😡",negative
"treatment effective chilo, so worth the money. 👍",positive
"customer support reply koreni, so khub disappointed. 🤦",negative
"service thik chilo, so nothing special. 🤔",neutral
"billing charge beshi chilo, so abar try korbo na. 👎",negative
"waiting time onek beshi chilo, so not worth it. 😠",negative
"doctor polite chilen, so worth the money. 😍",positive
"packaging neat chilo, so worth the money. 🔥",positive
"price worth mone holo, so definitely recommend korbo. 👏",positive
"waiting time onek beshi chilo, so not worth it. 😤",negative
"product okay chilo, so average overall. 🤔",neutral
"experience normal chilo, so thik chilo. 🤔",neutral
"music khub bhalo, so overall khub satisfied. 👍",positive
"staff friendly chilo, so overall khub satisfied. 🔥",positive
"staff rude chilo, so abar try korbo na. 🤦",negative
"acting darun chilo, so definitely recommend korbo. 🔥",positive
"story khub interesting chilo, so worth the money. 💯",positive
"treatment okay chilo, so thik chilo. 🙂",neutral
"quality average chilo, so nothing special. 😶",neutral
"product damaged esheche, so abar try korbo na. 👎",negative
"second half boring chilo, so abar try korbo na. 👎",negative
"story weak chilo, so khub disappointed. 😡",negative
"staff friendly chilo, so definitely recommend korbo. 💯",positive
"refund process slow chilo, so not worth it. 💔",negative
"quality average chilo, so average overall. 🤔",neutral
"staff caring chilo, so worth the money. 😊",positive
"billing charge beshi chilo, so not worth it. 😠",negative
"experience average chilo, so average overall. 🙂",neutral
"second half boring chilo, so not worth it. 🤦",negative
"service thik chilo, so average overall. 🙂",neutral
"staff caring chilo, so overall khub satisfied. 😊",positive
"price beshi mone holo, so khub disappointed. 😠",negative
"food thanda chilo, so khub disappointed. 😤",negative
"staff friendly chilo, so worth the money. 😊",positive
"service slow chilo, so khub disappointed. 😠",negative
"service fast chilo, so definitely recommend korbo. 😊",positive
"delivery taratari esheche, so definitely recommend korbo. 💯",positive
"delivery taratari esheche, so worth the money. 😍",positive
"customer support reply koreni, so abar try korbo na. 😤",negative
"experience average chilo, so nothing special. 🙂",neutral
"packaging neat chilo, so overall khub satisfied. 😊",positive
"acting darun chilo, so worth the money. 😊",positive
"billing charge beshi chilo, so not worth it. 😤",negative
"service normal chilo, so average overall. 🙂",neutral
"acting darun chilo, so worth the money. 😊",positive
"food average chilo, so average overall. 😶",neutral
"delivery khub late chilo, so not worth it. 😤",negative
"product quality khub bhalo, so worth the money. 😍",positive
"price worth mone holo, so definitely recommend korbo. 😊",positive
"second half boring chilo, so not worth it. 😠",negative
"quality average chilo, so average overall. 😐",neutral
"story average chilo, so thik chilo. 🙂",neutral
"product damaged esheche, so not worth it. 💔",negative
"story weak chilo, so abar try korbo na. 😠",negative
"staff rude chilo, so abar try korbo na. 😤",negative
"service normal chilo, so thik chilo. 😐",neutral
"service fast chilo, so definitely recommend korbo. 💯",positive
"movie okay chilo, so average overall. 🙂",neutral
"price worth mone holo, so overall khub satisfied. 😊",positive
"price worth mone holo, so overall khub satisfied. 👍",positive
"food taste darun chilo, so worth the money. 💯",positive
"delivery taratari esheche, so overall khub satisfied. 👏",positive
"packaging neat chilo, so worth the money. 🔥",positive
"delivery taratari esheche, so overall khub satisfied. 💯",positive
"product quality khub bhalo, so overall khub satisfied. 🔥",positive
"movie onek lamba chilo, so not worth it. 💔",negative
"food average chilo, so average overall. 🙂",neutral
"price worth mone holo, so worth the money. 👍",positive
"staff friendly chilo, so worth the money. 😍",positive
"quality average chilo, so thik chilo. 😐",neutral
"product okay chilo, so nothing special. 🙂",neutral
"staff caring chilo, so worth the money. 💯",positive
"doctor polite chilen, so worth the money. 💯",positive
"time pass movie, so nothing special. 🙂",neutral
"story weak chilo, so khub disappointed. 😡",negative
"delivery taratari esheche, so worth the money. 😊",positive
"food average chilo, so nothing special. 😐",neutral
"second half boring chilo, so not worth it. 😠",negative
"story weak chilo, so not worth it. 😡",negative
"quality average chilo, so thik chilo. 🙂",neutral
"service slow chilo, so not worth it. 🤦",negative
"story khub interesting chilo, so overall khub satisfied. 👍",positive
"service fast chilo, so definitely recommend korbo. 💯",positive
"food taste darun chilo, so overall khub satisfied. 👏",positive
"price beshi mone holo, so abar try korbo na. 🤦",negative
"treatment okay chilo, so nothing special. 😐",neutral
"story khub interesting chilo, so overall khub satisfied. 🔥",positive
"movie onek lamba chilo, so abar try korbo na. 💔",negative
"food thanda chilo, so abar try korbo na. 😤",negative
"staff friendly chilo, so worth the money. 👏",positive
"billing charge beshi chilo, so abar try korbo na. 😤",negative
"food thanda chilo, so khub disappointed. 💔",negative
"quality average chilo, so nothing special. 🤔",neutral
"treatment effective chilo, so worth the money. 😍",positive
"second half boring chilo, so khub disappointed. 😠",negative
"food thanda chilo, so abar try korbo na. 😡",negative
"customer support reply koreni, so not worth it. 😡",negative
"refund process slow chilo, so khub disappointed. 💔",negative
"billing charge beshi chilo, so not worth it. 😤",negative
"refund process slow chilo, so not worth it. 😠",negative
"billing charge beshi chilo, so abar try korbo na. 💔",negative
"movie onek lamba chilo, so abar try korbo na. 😠",negative
"quality average chilo, so average overall. 😶",neutral
"service normal chilo, so average overall. 🤔",neutral
"price beshi mone holo, so abar try korbo na. 😠",negative
"treatment effective chilo, so definitely recommend korbo. 🔥",positive
"food taste darun chilo, so overall khub satisfied. 👍",positive
"service thik chilo, so nothing special. 🙂",neutral
"product quality khub bhalo, so worth the money. 👏",positive
"food taste darun chilo, so overall khub satisfied. 👏",positive
"movie onek lamba chilo, so not worth it. 💔",negative
"movie okay chilo, so nothing special. 🤔",neutral
"movie onek lamba chilo, so abar try korbo na. 💔",negative
"staff caring chilo, so definitely recommend korbo. 👏",positive
"doctor polite chilen, so overall khub satisfied. 🔥",positive
"customer support reply koreni, so not worth it. 👎",negative
"second half boring chilo, so abar try korbo na. 😡",negative
"time pass movie, so nothing special. 🙂",neutral
"experience average chilo, so nothing special. 😐",neutral
"service thik chilo, so average overall. 🤔",neutral
"music khub bhalo, so worth the money. 💯",positive
"product quality khub bhalo, so worth the money. 👏",positive
"music khub bhalo, so overall khub satisfied. 🔥",positive
"food thanda chilo, so abar try korbo na. 🤦",negative
"service fast chilo, so overall khub satisfied. 👍",positive
"doctor polite chilen, so overall khub satisfied. 👏",positive
"delivery normal time e esheche, so average overall. 🤔",neutral
"time pass movie, so average overall. 🙂",neutral
"service thik chilo, so nothing special. 😶",neutral
"staff rude chilo, so khub disappointed. 🤦",negative
"treatment okay chilo, so thik chilo. 🙂",neutral
"product quality khub bhalo, so overall khub satisfied. 😊",positive
"billing charge beshi chilo, so abar try korbo na. 😤",negative
"product quality khub bhalo, so worth the money. 👏",positive
"treatment okay chilo, so nothing special. 😶",neutral
"second half boring chilo, so abar try korbo na. 😡",negative
"staff caring chilo, so worth the money. 🔥",positive
"service normal chilo, so thik chilo. 🙂",neutral
"food taste darun chilo, so worth the money. 💯",positive
"customer support reply koreni, so not worth it. 😤",negative
"service fast chilo, so overall khub satisfied. 🔥",positive
"delivery normal time e esheche, so average overall. 😐",neutral
"food average chilo, so average overall. 🙂",neutral
"story weak chilo, so not worth it. 😡",negative
"price worth mone holo, so worth the money. 🔥",positive
"treatment effective chilo, so overall khub satisfied. 😍",positive
"music khub bhalo, so definitely recommend korbo. 😊",positive
"movie okay chilo, so thik chilo. 😐",neutral
"music khub bhalo, so worth the money. 🔥",positive
"service thik chilo, so thik chilo. 😐",neutral
"product quality khub bhalo, so overall khub satisfied. 😊",positive
"staff friendly chilo, so worth the money. 💯",positive
"second half boring chilo, so khub disappointed. 🤦",negative
"staff caring chilo, so worth the money. 💯",positive
"service slow chilo, so khub disappointed. 💔",negative
"time pass movie, so thik chilo. 🤔",neutral
"waiting time onek beshi chilo, so abar try korbo na. 😠",negative
"refund process slow chilo, so not worth it. 😠",negative
"food average chilo, so nothing special. 🤔",neutral
"food taste darun chilo, so worth the money. 💯",positive
"staff caring chilo, so definitely recommend korbo. 👏",positive
"packaging neat chilo, so worth the money. 💯",positive
"food average chilo, so average overall. 😶",neutral
"acting darun chilo, so overall khub satisfied. 👏",positive
"music khub bhalo, so worth the money. 👏",positive
"food taste darun chilo, so definitely recommend korbo. 😊",positive
"story average chilo, so thik chilo. 🙂",neutral
"story weak chilo, so abar try korbo na. 💔",negative
"food thanda chilo, so khub disappointed. 😤",negative
"treatment okay chilo, so nothing special. 😐",neutral
"food average chilo, so thik chilo. 😐",neutral
"music khub bhalo, so overall khub satisfied. 👏",positive
"food thanda chilo, so abar try korbo na. 🤦",negative
"acting darun chilo, so overall khub satisfied. 😊",positive
"second half boring chilo, so khub disappointed. 👎",negative
"service thik chilo, so thik chilo. 🙂",neutral
"delivery khub late chilo, so abar try korbo na. 🤦",negative
"delivery taratari esheche, so overall khub satisfied. 😍",positive
"product quality khub bhalo, so overall khub satisfied. 🔥",positive
"quality average chilo, so thik chilo. 🤔",neutral
"doctor polite chilen, so definitely recommend korbo. 😍",positive
"time pass movie, so average overall. 😶",neutral
"staff caring chilo, so worth the money. 👏",positive
"quality average chilo, so nothing special. 🙂",neutral
"service fast chilo, so definitely recommend korbo. 💯",positive
"story weak chilo, so abar try korbo na. 💔",negative
"staff rude chilo, so not worth it. 👎",negative
"price worth mone holo, so overall khub satisfied. 🔥",positive
"second half boring chilo, so abar try korbo na. 😠",negative
"food thanda chilo, so khub disappointed. 😠",negative
"service thik chilo, so nothing special. 😐",neutral
"service fast chilo, so definitely recommend korbo. 🔥",positive
"story average chilo, so thik chilo. 😶",neutral
"refund process slow chilo, so khub disappointed. 😠",negative
"doctor polite chilen, so overall khub satisfied. 👍",positive
"staff friendly chilo, so worth the money. 🔥",positive
"staff rude chilo, so not worth it. 😠",negative
"acting darun chilo, so overall khub satisfied. 💯",positive
"treatment okay chilo, so nothing special. 😶",neutral
"movie okay chilo, so thik chilo. 🤔",neutral
"staff caring chilo, so worth the money. 👏",positive
"food average chilo, so nothing special. 😐",neutral
"product damaged esheche, so abar try korbo na. 😡",negative
"food thanda chilo, so abar try korbo na. 😠",negative
"staff friendly chilo, so definitely recommend korbo. 🔥",positive
"time pass movie, so average overall. 😐",neutral
"food thanda chilo, so khub disappointed. 😡",negative
"story khub interesting chilo, so definitely recommend korbo. 👍",positive
"product quality khub bhalo, so definitely recommend korbo. 👏",positive
"movie onek lamba chilo, so khub disappointed. 😤",negative
"price beshi mone holo, so abar try korbo na. 💔",negative
"staff friendly chilo, so worth the money. 👏",positive
"waiting time onek beshi chilo, so not worth it. 💔",negative
"food average chilo, so thik chilo. 😐",neutral
"billing charge beshi chilo, so not worth it. 😤",negative
"price worth mone holo, so overall khub satisfied. 🔥",positive
"staff friendly chilo, so overall khub satisfied. 😊",positive
"experience average chilo, so average overall. 😐",neutral
"product damaged esheche, so khub disappointed. 😡",negative
"refund process slow chilo, so not worth it. 😠",negative
"billing charge beshi chilo, so khub disappointed. 😡",negative
"delivery taratari esheche, so overall khub satisfied. 👏",positive
"delivery taratari esheche, so worth the money. 👏",positive
"service slow chilo, so abar try korbo na. 😤",negative
"staff friendly chilo, so overall khub satisfied. 🔥",positive
"food taste darun chilo, so definitely recommend korbo. 😊",positive
"doctor polite chilen, so overall khub satisfied. 💯",positive
"quality average chilo, so thik chilo. 🤔",neutral
"service slow chilo, so not worth it. 🤦",negative
"food average chilo, so thik chilo. 🤔",neutral
"product quality khub bhalo, so definitely recommend korbo. 👍",positive
"packaging neat chilo, so worth the money. 👏",positive
"product okay chilo, so nothing special. 😐",neutral
"food average chilo, so thik chilo. 🤔",neutral
"staff friendly chilo, so definitely recommend korbo. 👏",positive
"billing charge beshi chilo, so not worth it. 😡",negative
"movie okay chilo, so average overall. 😶",neutral
"staff friendly chilo, so overall khub satisfied. 🔥",positive
"time pass movie, so nothing special. 🤔",neutral
"product quality khub bhalo, so overall khub satisfied. 💯",positive
"food thanda chilo, so not worth it. 😠",negative
"service thik chilo, so nothing special. 😶",neutral
"product quality khub bhalo, so overall khub satisfied. 🔥",positive
"treatment effective chilo, so definitely recommend korbo. 🔥",positive
"billing charge beshi chilo, so not worth it. 🤦",negative
"second half boring chilo, so khub disappointed. 🤦",negative
"waiting time onek beshi chilo, so not worth it. 😤",negative
"billing charge beshi chilo, so not worth it. 🤦",negative
"treatment effective chilo, so worth the money. 👍",positive
"second half boring chilo, so abar try korbo na. 🤦",negative
"price beshi mone holo, so not worth it. 😤",negative
"doctor polite chilen, so definitely recommend korbo. 👏",positive
"doctor polite chilen, so worth the money. 👏",positive
"service slow chilo, so khub disappointed. 😠",negative
"staff friendly chilo, so overall khub satisfied. 👏",positive
"experience average chilo, so thik chilo. 🤔",neutral
"movie okay chilo, so thik chilo. 🤔",neutral
"doctor polite chilen, so definitely recommend korbo. 👍",positive
"second half boring chilo, so not worth it. 😡",negative
"second half boring chilo, so not worth it. 😡",negative
"acting darun chilo, so definitely recommend korbo. 😍",positive
"experience normal chilo, so nothing special. 😶",neutral
"food average chilo, so nothing special. 🙂",neutral
"treatment okay chilo, so average overall. 😶",neutral
"service slow chilo, so abar try korbo na. 💔",negative
"refund process slow chilo, so abar try korbo na. 😤",negative
"service thik chilo, so average overall. 😶",neutral
"experience normal chilo, so average overall. 🙂",neutral
"waiting time onek beshi chilo, so khub disappointed. 👎",negative
"story khub interesting chilo, so overall khub satisfied. 🔥",positive
"quality average chilo, so average overall. 🤔",neutral
"food average chilo, so average overall. 😐",neutral
"time pass movie, so thik chilo. 🤔",neutral
"story weak chilo, so abar try korbo na. 😠",negative
"customer support reply koreni, so abar try korbo na. 😤",negative
"delivery taratari esheche, so overall khub satisfied. 😊",positive
"billing charge beshi chilo, so not worth it. 💔",negative
"experience normal chilo, so thik chilo. 😐",neutral
"service thik chilo, so thik chilo. 🤔",neutral
"experience average chilo, so nothing special. 🤔",neutral
"delivery khub late chilo, so khub disappointed. 😡",negative
"product damaged esheche, so not worth it. 💔",negative
"waiting time onek beshi chilo, so not worth it. 💔",negative
"story khub interesting chilo, so worth the money. 🔥",positive
"customer support reply koreni, so khub disappointed. 🤦",negative
"doctor polite chilen, so worth the money. 😊",positive
"food thanda chilo, so not worth it. 🤦",negative
"time pass movie, so thik chilo. 😐",neutral
"service fast chilo, so overall khub satisfied. 💯",positive
"product damaged esheche, so abar try korbo na. 😤",negative
"service fast chilo, so definitely recommend korbo. 😍",positive
"story khub interesting chilo, so definitely recommend korbo. 👍",positive
"product damaged esheche, so khub disappointed. 😡",negative
"story weak chilo, so khub disappointed. 😡",negative
"service thik chilo, so nothing special. 🙂",neutral
"staff caring chilo, so overall khub satisfied. 😍",positive
"food taste darun chilo, so overall khub satisfied. 👏",positive
"doctor polite chilen, so worth the money. 💯",positive
"food taste darun chilo, so overall khub satisfied. 😍",positive
"product quality khub bhalo, so worth the money. 👍",positive
"time pass movie, so thik chilo. 😐",neutral
"customer support reply koreni, so not worth it. 😤",negative
"food taste darun chilo, so overall khub satisfied. 😍",positive
"food taste darun chilo, so overall khub satisfied. 👏",positive
"experience normal chilo, so average overall. 🙂",neutral
"staff caring chilo, so overall khub satisfied. 😊",positive
"story average chilo, so average overall. 😶",neutral
"time pass movie, so thik chilo. 😶",neutral
"music khub bhalo, so worth the money. 😊",positive
"story khub interesting chilo, so definitely recommend korbo. 🔥",positive
"refund process slow chilo, so abar try korbo na. 😡",negative
"food average chilo, so nothing special. 🙂",neutral
"packaging neat chilo, so worth the money. 😍",positive
"service fast chilo, so overall khub satisfied. 😊",positive
"staff friendly chilo, so overall khub satisfied. 👏",positive
"music khub bhalo, so overall khub satisfied. 💯",positive
"waiting time onek beshi chilo, so abar try korbo na. 😠",negative
"customer support reply koreni, so not worth it. 😠",negative
"movie onek lamba chilo, so abar try korbo na. 👎",negative
"packaging neat chilo, so overall khub satisfied. 😊",positive
"billing charge beshi chilo, so abar try korbo na. 🤦",negative
"packaging neat chilo, so worth the money. 😊",positive
"delivery taratari esheche, so overall khub satisfied. 🔥",positive
"packaging neat chilo, so overall khub satisfied. 💯",positive
"experience average chilo, so thik chilo. 😐",neutral
"staff rude chilo, so abar try korbo na. 😡",negative
"movie onek lamba chilo, so abar try korbo na. 😠",negative
"staff rude chilo, so abar try korbo na. 👎",negative
"food thanda chilo, so khub disappointed. 😤",negative
"service slow chilo, so khub disappointed. 💔",negative
"delivery taratari esheche, so definitely recommend korbo. 🔥",positive
"delivery khub late chilo, so abar try korbo na. 👎",negative
"refund process slow chilo, so abar try korbo na. 🤦",negative
"product okay chilo, so average overall. 🙂",neutral
"movie okay chilo, so nothing special. 😐",neutral
"food thanda chilo, so abar try korbo na. 😡",negative
"product quality khub bhalo, so overall khub satisfied. 👍",positive
"story weak chilo, so abar try korbo na. 😤",negative
"story average chilo, so thik chilo. 😐",neutral
"service fast chilo, so worth the money. 👍",positive
"story weak chilo, so not worth it. 🤦",negative
"staff rude chilo, so not worth it. 👎",negative
"price beshi mone holo, so abar try korbo na. 😤",negative
"treatment okay chilo, so average overall. 😶",neutral
"movie onek lamba chilo, so khub disappointed. 😡",negative
"quality average chilo, so nothing special. 😶",neutral
"music khub bhalo, so overall khub satisfied. 😊",positive
"story weak chilo, so abar try korbo na. 👎",negative
"second half boring chilo, so abar try korbo na. 🤦",negative
"doctor polite chilen, so overall khub satisfied. 😍",positive
"waiting time onek beshi chilo, so khub disappointed. 👎",negative
"product okay chilo, so nothing special. 🙂",neutral
"story average chilo, so thik chilo. 😐",neutral
"product okay chilo, so nothing special. 🤔",neutral
"staff friendly chilo, so worth the money. 👍",positive
"delivery normal time e esheche, so average overall. 🙂",neutral
"service fast chilo, so worth the money. 💯",positive
"movie okay chilo, so average overall. 🤔",neutral
"staff friendly chilo, so definitely recommend korbo. 😊",positive
"second half boring chilo, so abar try korbo na. 👎",negative
"service slow chilo, so khub disappointed. 😠",negative
"food taste darun chilo, so definitely recommend korbo. 🔥",positive
"price beshi mone holo, so khub disappointed. 😠",negative
"service fast chilo, so definitely recommend korbo. 👍",positive
"product quality khub bhalo, so overall khub satisfied. 👏",positive
"service thik chilo, so nothing special. 🙂",neutral
"story khub interesting chilo, so definitely recommend korbo. 💯",positive
"experience normal chilo, so nothing special. 😶",neutral
"movie onek lamba chilo, so not worth it. 😤",negative
"service slow chilo, so abar try korbo na. 👎",negative
"staff friendly chilo, so worth the money. 🔥",positive
"billing charge beshi chilo, so khub disappointed. 😤",negative
"product quality khub bhalo, so worth the money. 😊",positive
"staff rude chilo, so abar try korbo na. 🤦",negative
"refund process slow chilo, so abar try korbo na. 😡",negative
"time pass movie, so nothing special. 😐",neutral
"doctor polite chilen, so definitely recommend korbo. 😍",positive
"treatment effective chilo, so definitely recommend korbo. 👏",positive
"staff friendly chilo, so definitely recommend korbo. 👍",positive
"staff rude chilo, so abar try korbo na. 😤",negative
"price worth mone holo, so overall khub satisfied. 👏",positive
"customer support reply koreni, so not worth it. 😡",negative
"delivery taratari esheche, so overall khub satisfied. 😍",positive
"food taste darun chilo, so worth the money. 😍",positive
"price worth mone holo, so definitely recommend korbo. 👍",positive
"experience average chilo, so thik chilo. 😶",neutral
"food average chilo, so thik chilo. 😐",neutral
"staff friendly chilo, so definitely recommend korbo. 😊",positive
"delivery khub late chilo, so abar try korbo na. 😤",negative
"product okay chilo, so thik chilo. 😐",neutral
"food average chilo, so nothing special. 🙂",neutral
"service normal chilo, so thik chilo. 😐",neutral
"time pass movie, so nothing special. 😐",neutral
"price worth mone holo, so overall khub satisfied. 😍",positive
"waiting time onek beshi chilo, so khub disappointed. 😤",negative
"price beshi mone holo, so not worth it. 😠",negative
"staff caring chilo, so overall khub satisfied. 👍",positive
"service fast chilo, so overall khub satisfied. 😊",positive
"delivery normal time e esheche, so average overall. 😐",neutral
"movie onek lamba chilo, so not worth it. 😡",negative
"waiting time onek beshi chilo, so abar try korbo na. 😤",negative
"service fast chilo, so overall khub satisfied. 😍",positive
"delivery khub late chilo, so khub disappointed. 🤦",negative
"story khub interesting chilo, so worth the money. 😊",positive
"service fast chilo, so worth the money. 👍",positive
"time pass movie, so nothing special. 🤔",neutral
"food thanda chilo, so not worth it. 🤦",negative
"delivery khub late chilo, so not worth it. 😠",negative
"billing charge beshi chilo, so not worth it. 💔",negative
"acting darun chilo, so overall khub satisfied. 👏",positive
"food thanda chilo, so not worth it. 👎",negative
"price beshi mone holo, so abar try korbo na. 👎",negative
"price beshi mone holo, so khub disappointed. 🤦",negative
"service slow chilo, so abar try korbo na. 😡",negative
"price beshi mone holo, so not worth it. 🤦",negative
"doctor polite chilen, so overall khub satisfied. 👏",positive
"price beshi mone holo, so abar try korbo na. 😠",negative
"food taste darun chilo, so worth the money. 👍",positive
"acting darun chilo, so definitely recommend korbo. 💯",positive
"staff rude chilo, so abar try korbo na. 💔",negative
"product damaged esheche, so not worth it. 👎",negative
"food average chilo, so average overall. 🤔",neutral
"product damaged esheche, so not worth it. 🤦",negative
"staff caring chilo, so overall khub satisfied. 💯",positive
"refund process slow chilo, so abar try korbo na. 🤦",negative
"staff friendly chilo, so overall khub satisfied. 😍",positive
"product damaged esheche, so abar try korbo na. 😠",negative
"music khub bhalo, so overall khub satisfied. 🔥",positive
"quality average chilo, so average overall. 🙂",neutral
"service normal chilo, so thik chilo. 🙂",neutral
"service normal chilo, so average overall. 🤔",neutral
"experience normal chilo, so average overall. 🙂",neutral
"billing charge beshi chilo, so khub disappointed. 😤",negative
"second half boring chilo, so abar try korbo na. 😤",negative
"second half boring chilo, so khub disappointed. 😠",negative
"staff rude chilo, so abar try korbo na. 💔",negative
"price beshi mone holo, so not worth it. 💔",negative
"customer support reply koreni, so not worth it. 😡",negative
"treatment effective chilo, so overall khub satisfied. 💯",positive
"customer support reply koreni, so khub disappointed. 😠",negative
"treatment okay chilo, so nothing special. 🙂",neutral
"second half boring chilo, so khub disappointed. 😤",negative
"music khub bhalo, so definitely recommend korbo. 👏",positive
"service fast chilo, so overall khub satisfied. 😊",positive
"music khub bhalo, so overall khub satisfied. 👏",positive
"story khub interesting chilo, so worth the money. 😊",positive
"food taste darun chilo, so definitely recommend korbo. 🔥",positive
"second half boring chilo, so khub disappointed. 💔",negative
"delivery taratari esheche, so worth the money. 🔥",positive
"second half boring chilo, so not worth it. 💔",negative
"refund process slow chilo, so khub disappointed. 😠",negative
"delivery khub late chilo, so khub disappointed. 😡",negative
"product okay chilo, so thik chilo. 🤔",neutral
"food thanda chilo, so khub disappointed. 😠",negative
"story khub interesting chilo, so definitely recommend korbo. 👏",positive
"second half boring chilo, so abar try korbo na. 👎",negative
"service thik chilo, so thik chilo. 🤔",neutral
"quality average chilo, so average overall. 🙂",neutral
"product okay chilo, so nothing special. 😶",neutral
"waiting time onek beshi chilo, so not worth it. 😤",negative
"experience normal chilo, so thik chilo. 😶",neutral
"refund process slow chilo, so khub disappointed. 👎",negative
"service thik chilo, so average overall. 🤔",neutral
"staff friendly chilo, so worth the money. 💯",positive
"customer support reply koreni, so khub disappointed. 👎",negative
"product okay chilo, so nothing special. 😐",neutral
"service slow chilo, so abar try korbo na. 😤",negative
"food average chilo, so thik chilo. 😶",neutral
"customer support reply koreni, so not worth it. 💔",negative
"movie onek lamba chilo, so not worth it. 😠",negative
"delivery normal time e esheche, so thik chilo. 😶",neutral
"quality average chilo, so thik chilo. 🤔",neutral
"delivery khub late chilo, so khub disappointed. 💔",negative
"service slow chilo, so not worth it. 🤦",negative
"movie onek lamba chilo, so abar try korbo na. 😤",negative
"staff friendly chilo, so definitely recommend korbo. 🔥",positive
"delivery normal time e esheche, so nothing special. 🙂",neutral
"music khub bhalo, so definitely recommend korbo. 💯",positive
"service fast chilo, so overall khub satisfied. 👏",positive
"service fast chilo, so worth the money. 😍",positive
"service fast chilo, so worth the money. 👏",positive
"product damaged esheche, so abar try korbo na. 👎",negative
"acting darun chilo, so definitely recommend korbo. 😊",positive
"acting darun chilo, so definitely recommend korbo. 🔥",positive
"story weak chilo, so khub disappointed. 💔",negative
"product quality khub bhalo, so definitely recommend korbo. 👍",positive
"service fast chilo, so overall khub satisfied. 👍",positive
"experience normal chilo, so average overall. 😐",neutral
"staff caring chilo, so definitely recommend korbo. 😊",positive
"product damaged esheche, so abar try korbo na. 💔",negative
"quality average chilo, so thik chilo. 😐",neutral
"delivery taratari esheche, so definitely recommend korbo. 😍",positive
"delivery taratari esheche, so definitely recommend korbo. 👍",positive
"quality average chilo, so thik chilo. 😶",neutral
"waiting time onek beshi chilo, so not worth it. 👎",negative
"waiting time onek beshi chilo, so abar try korbo na. 😡",negative
